Date,Last,Open,Max,Min,Vol_M,Var_%
2012-07-09,6688.3,6738.2,6785.7,6611.6,285.05,-0.75
2012-07-06,6738.9,6910.5,6921.2,6726.7,329.28,-3.1
2012-07-05,6954.2,7148.3,7180.8,6912.2,256.42,-2.99
2012-07-04,7168.5,7173.6,7202.7,7116.2,164.93,-0.71
2012-07-03,7219.5,7143.5,7219.5,7122.2,238.49,1.34
2012-07-02,7124.0,7082.4,7178.4,7036.9,272.36,0.31
2012-06-29,7102.2,6939.2,7102.2,6872.5,445.21,5.66
2012-06-28,6721.7,6666.2,6724.5,6593.5,205.11,0.82
2012-06-27,6666.9,6576.8,6666.9,6513.0,250.55,2.12
2012-06-26,6528.4,6590.3,6708.3,6512.3,218.0,-1.44
2012-06-25,6624.0,6844.6,6857.5,6612.3,235.45,-3.67
2012-06-22,6876.3,6716.9,6960.0,6697.1,276.9,1.52
2012-06-21,6773.5,6729.5,6914.9,6675.4,247.86,-0.33
2012-06-20,6796.1,6715.7,6806.9,6668.2,217.64,1.53
2012-06-19,6693.9,6546.5,6717.4,6479.4,212.73,2.67
2012-06-18,6519.9,6855.8,6862.6,6503.3,277.03,-2.96
2012-06-15,6719.0,6744.0,6829.8,6659.0,506.76,0.34
2012-06-14,6696.0,6582.0,6696.4,6558.6,219.61,1.22
2012-06-13,6615.3,6529.3,6639.0,6490.7,214.98,1.42
2012-06-12,6522.5,6509.7,6593.3,6439.3,254.54,0.09
2012-06-11,6516.4,6897.6,6940.3,6498.1,362.91,-0.54
2012-06-08,6552.0,6391.8,6578.5,6323.6,242.09,1.77
2012-06-07,6438.1,6449.1,6538.4,6421.5,270.69,0.3
2012-06-06,6418.9,6312.6,6465.9,6276.2,277.32,2.41
2012-06-05,6267.8,6293.2,6332.7,6231.3,205.62,0.45
2012-06-04,6239.5,5998.9,6273.3,5987.8,205.1,2.88
2012-06-01,6065.0,6109.7,6152.7,5994.1,347.83,-0.41
2012-05-31,6089.8,6134.4,6167.9,6012.0,402.04,-0.01
2012-05-30,6090.4,6184.8,6303.2,6073.7,331.14,-2.58
2012-05-29,6251.7,6432.8,6449.1,6221.4,280.79,-2.34
2012-05-28,6401.2,6585.2,6620.6,6392.1,225.61,-2.17
2012-05-25,6543.0,6542.3,6612.8,6458.4,181.67,0.13
2012-05-24,6534.4,6495.7,6589.3,6357.1,239.1,1.46
2012-05-23,6440.5,6579.1,6603.3,6420.4,254.66,-3.31
2012-05-22,6661.3,6565.4,6683.0,6520.2,205.44,2.1
2012-05-21,6524.0,6571.5,6605.5,6455.1,211.51,-0.65
2012-05-18,6566.7,6400.2,6626.9,6380.2,393.74,0.44
2012-05-17,6537.9,6635.3,6652.6,6434.7,251.83,-1.11
2012-05-16,6611.5,6621.3,6758.9,6536.2,325.32,-1.33
2012-05-15,6700.7,6848.4,6892.9,6644.0,255.0,-1.6
2012-05-14,6809.4,6896.6,6907.0,6762.8,219.62,-2.66
2012-05-11,6995.6,6958.1,7027.3,6789.3,307.6,-0.71
2012-05-10,7045.7,6905.4,7079.4,6843.9,350.19,3.42
2012-05-09,6812.7,7017.0,7022.3,6732.6,371.38,-2.77
2012-05-08,7006.9,7050.9,7175.7,6967.7,265.16,-0.8
2012-05-07,7063.2,6766.2,7078.2,6743.2,205.94,2.72
2012-05-04,6876.0,6856.0,6989.6,6820.4,238.11,0.35
2012-05-03,6851.9,6868.7,6992.0,6828.1,200.81,0.29
2012-05-02,6831.9,7100.9,7117.6,6776.5,260.73,-2.55
2012-04-30,7011.0,7182.5,7208.3,7002.0,200.84,-1.89
2012-04-27,7145.8,6906.2,7184.8,6840.8,260.33,1.69
2012-04-26,7027.1,7151.7,7159.8,6955.1,286.93,-1.29
2012-04-25,7118.9,7036.3,7202.9,7034.0,304.91,1.7
2012-04-24,6999.9,6868.6,7010.4,6848.7,280.72,2.24
2012-04-23,6846.6,6986.7,6993.8,6811.2,323.96,-2.76
2012-04-20,7040.6,6936.7,7058.8,6858.3,405.54,1.92
2012-04-19,6908.1,7122.1,7151.1,6907.0,380.13,-2.42
2012-04-18,7079.2,7354.5,7364.0,7079.2,386.7,-3.99
2012-04-17,7373.3,7157.8,7373.3,7136.8,286.42,2.28
2012-04-16,7209.1,7232.0,7331.4,7186.6,253.82,-0.57
2012-04-13,7250.6,7468.7,7485.5,7218.4,345.67,-3.58
2012-04-12,7520.0,7610.7,7619.4,7400.8,308.03,-0.75
2012-04-11,7576.7,7448.7,7588.2,7412.9,290.57,1.93
2012-04-10,7433.6,7582.5,7633.5,7433.6,290.37,-2.96
2012-04-05,7660.5,7681.8,7712.8,7545.1,194.45,-0.0
2012-04-04,7660.7,7809.3,7833.7,7634.3,347.35,-2.09
2012-04-03,7824.5,8032.2,8072.6,7824.5,224.11,-2.71
2012-04-02,8042.8,8024.7,8042.8,7866.8,244.56,0.43
2012-03-30,8008.0,7945.7,8015.1,7903.1,259.62,1.23
2012-03-29,7911.0,7965.2,8022.5,7866.4,280.01,-0.87
2012-03-28,7980.8,8136.6,8180.1,7963.7,244.33,-1.96
2012-03-27,8140.3,8284.9,8345.7,8131.0,256.27,-1.03
2012-03-26,8224.7,8310.8,8310.8,8114.9,199.2,-0.69
2012-03-23,8281.8,8360.4,8386.8,8192.6,249.69,-0.86
2012-03-22,8353.6,8449.1,8463.4,8311.3,255.5,-1.62
2012-03-21,8490.9,8602.8,8625.5,8432.3,228.47,-0.89
2012-03-20,8567.5,8576.7,8606.2,8508.3,185.87,-0.28
2012-03-19,8591.8,8478.3,8591.8,8443.5,197.67,1.24
2012-03-16,8486.3,8450.0,8486.3,8379.4,424.1,0.71
2012-03-15,8426.7,8401.4,8429.8,8322.1,251.31,0.42
2012-03-14,8391.1,8423.4,8499.7,8373.4,261.39,0.17
2012-03-13,8376.8,8243.5,8378.5,8219.2,202.58,2.4
2012-03-12,8180.2,8276.7,8296.4,8159.5,283.68,-1.24
2012-03-09,8282.7,8321.6,8340.0,8233.3,240.62,-0.3
2012-03-08,8307.4,8221.3,8307.4,8147.9,239.94,1.78
2012-03-07,8161.8,8164.7,8202.2,8081.6,289.62,-0.06
2012-03-06,8166.6,8423.8,8426.4,8166.6,287.92,-3.39
2012-03-05,8453.5,8514.2,8540.6,8421.0,167.06,-1.28
2012-03-02,8563.4,8566.8,8602.2,8520.1,151.56,0.18
2012-03-01,8547.7,8442.0,8567.8,8401.9,199.09,0.97
2012-02-29,8465.9,8538.5,8628.4,8438.3,234.67,-0.71
2012-02-28,8526.7,8558.2,8595.0,8461.3,197.82,-0.12
2012-02-27,8537.2,8483.3,8549.7,8429.1,169.65,0.11
2012-02-24,8527.7,8553.1,8568.2,8456.4,193.67,0.0
2012-02-23,8527.7,8637.9,8672.3,8482.3,249.96,-1.49
2012-02-22,8657.0,8775.3,8778.1,8654.5,179.46,-1.26
2012-02-21,8767.1,8825.2,8864.4,8695.9,190.68,-0.58
2012-02-20,8818.1,8726.6,8818.1,8715.5,161.96,1.86
2012-02-17,8657.0,8647.8,8708.1,8612.9,258.81,1.16
2012-02-16,8558.1,8649.2,8651.7,8476.8,305.25,-2.1
2012-02-15,8741.6,8820.2,8853.4,8719.1,151.6,-0.35
2012-02-14,8771.9,8760.3,8832.8,8721.5,149.3,-0.19
2012-02-13,8788.3,8856.1,8883.3,8772.2,145.67,-0.1
2012-02-10,8797.1,8851.6,8860.4,8746.3,172.34,-1.18
2012-02-09,8902.1,8879.0,8967.4,8868.2,195.27,0.6
2012-02-08,8849.3,8859.4,8921.7,8841.6,199.36,0.03
2012-02-07,8846.9,8841.7,8856.9,8725.8,178.25,0.13
2012-02-06,8835.3,8833.8,8841.8,8751.1,179.78,-0.29
2012-02-03,8861.2,8748.8,8861.2,8733.2,260.45,1.01
2012-02-02,8772.3,8724.0,8782.0,8689.3,210.82,0.87
2012-02-01,8696.6,8558.6,8726.8,8551.4,223.56,2.2
2012-01-31,8509.2,8537.8,8576.9,8489.4,229.79,-0.09
2012-01-30,8517.0,8588.4,8624.2,8496.7,177.9,-1.62
2012-01-27,8657.3,8670.9,8746.6,8624.8,171.54,-0.65
2012-01-26,8713.8,8594.9,8721.6,8583.6,223.13,1.85
2012-01-25,8555.4,8618.5,8638.7,8463.0,213.6,-0.42
2012-01-24,8591.4,8551.5,8597.0,8519.0,214.93,-0.33
2012-01-23,8619.6,8552.7,8667.5,8529.2,219.16,0.67
2012-01-20,8561.9,8610.4,8612.4,8526.3,271.03,-0.49
2012-01-19,8603.8,8464.6,8603.8,8433.9,316.96,2.17
2012-01-18,8420.7,8539.4,8581.8,8411.0,231.35,-1.34
2012-01-17,8535.3,8551.3,8575.0,8447.4,203.48,1.01
2012-01-16,8449.6,8368.4,8483.6,8354.6,143.47,-0.01
2012-01-13,8450.6,8501.1,8548.2,8367.4,243.07,0.28
2012-01-12,8427.0,8455.9,8575.9,8419.0,265.51,0.0
2012-01-11,8426.8,8463.1,8521.2,8371.3,234.07,-0.54
2012-01-10,8472.9,8341.1,8486.1,8339.0,200.52,2.34
2012-01-09,8278.9,8314.5,8404.4,8250.1,173.95,-0.12
2012-01-06,8289.1,8369.7,8445.9,8233.8,153.76,-0.49
2012-01-05,8329.6,8598.7,8598.7,8301.2,192.7,-2.94
2012-01-04,8581.8,8683.4,8701.3,8526.8,243.8,-1.72
2012-01-03,8732.4,8739.2,8743.3,8597.1,186.69,0.1
2012-01-02,8723.8,8558.0,8724.2,8557.4,102.66,1.84
2011-12-30,8566.3,8551.3,8571.7,8485.5,89.13,0.92
2011-12-29,8487.9,8409.5,8487.9,8307.2,97.82,1.55
2011-12-28,8358.4,8516.9,8560.4,8344.9,97.46,-2.01
2011-12-27,8529.6,8536.5,8585.8,8492.9,70.03,-0.15
2011-12-23,8542.7,8539.7,8568.5,8521.3,76.69,0.94
2011-12-22,8462.9,8401.8,8488.8,8401.8,117.95,1.01
2011-12-21,8378.4,8535.0,8606.5,8317.2,191.47,-0.9
2011-12-20,8454.4,8247.8,8454.4,8215.4,184.44,2.44
2011-12-19,8253.0,8131.4,8354.0,8120.9,163.04,0.6
2011-12-16,8203.4,8306.8,8322.7,8153.1,366.66,-0.57
2011-12-15,8250.4,8201.3,8313.2,8172.6,205.0,0.84
2011-12-14,8182.0,8281.1,8370.5,8182.0,177.4,-1.75
2011-12-13,8327.8,8412.6,8443.8,8260.9,210.15,-0.63
2011-12-12,8381.0,8600.1,8609.4,8381.0,156.32,-3.11
2011-12-09,8649.7,8387.8,8659.1,8382.1,211.5,2.23
2011-12-08,8461.2,8697.9,8766.7,8435.2,244.97,-2.12
2011-12-07,8644.3,8789.8,8844.2,8511.8,262.73,-0.79
2011-12-06,8712.8,8665.3,8746.7,8633.6,135.24,0.08
2011-12-05,8705.8,8638.2,8738.0,8634.3,179.73,1.72
2011-12-02,8558.6,8506.2,8624.5,8497.3,214.2,1.63
2011-12-01,8421.0,8441.0,8491.5,8369.5,176.85,-0.34
2011-11-30,8449.5,8033.8,8452.8,8017.8,332.72,3.96
2011-11-29,8128.0,8072.5,8181.4,7989.7,167.35,0.1
2011-11-28,8119.9,7881.8,8119.9,7858.1,225.5,4.59
2011-11-25,7763.5,7732.3,7778.8,7601.2,141.86,0.54
2011-11-24,7721.8,7822.1,7877.1,7670.6,176.75,-0.23
2011-11-23,7739.3,7848.1,7936.1,7739.3,192.3,-2.09
2011-11-22,7904.9,8088.0,8105.3,7892.6,190.5,-1.45
2011-11-21,8021.0,8291.3,8303.2,8021.0,176.21,-3.48
2011-11-18,8310.1,8224.6,8361.8,8221.7,248.0,0.48
2011-11-17,8270.6,8272.4,8335.9,8200.3,190.56,-0.4
2011-11-16,8304.1,8213.4,8415.7,8213.3,173.68,0.81
2011-11-15,8237.6,8316.7,8333.2,8191.7,197.89,-1.61
2011-11-14,8372.2,8615.8,8616.9,8341.5,154.8,-2.15
2011-11-11,8556.1,8301.7,8580.1,8263.2,192.93,2.95
2011-11-10,8310.9,8226.8,8464.5,8211.3,191.5,-0.36
2011-11-09,8340.6,8609.3,8620.7,8251.0,227.94,-2.09
2011-11-08,8518.5,8471.4,8652.1,8466.9,162.06,0.5
2011-11-07,8476.4,8436.9,8595.9,8311.6,209.08,-1.4
2011-11-04,8596.4,8800.9,8800.9,8514.6,209.09,-1.33
2011-11-03,8712.6,8425.0,8789.7,8407.2,269.54,1.61
2011-11-02,8574.5,8667.8,8690.8,8436.0,206.73,-0.06
2011-11-01,8579.6,8775.4,8775.4,8480.9,270.05,-4.19
2011-10-31,8954.9,9127.4,9178.2,8954.9,190.21,-2.92
2011-10-28,9224.4,9309.4,9351.0,9158.8,268.03,-0.5
2011-10-27,9270.5,9099.0,9305.1,9030.9,303.58,4.96
2011-10-26,8832.5,8873.8,8977.1,8787.7,184.48,-0.53
2011-10-25,8879.6,8929.9,8971.1,8803.8,169.94,-0.87
2011-10-24,8957.1,8924.9,8976.3,8815.8,153.22,1.18
2011-10-21,8853.0,8663.5,8891.8,8657.1,226.38,2.84
2011-10-20,8608.2,8740.1,8822.3,8573.9,236.39,-2.73
2011-10-19,8849.5,8881.1,8907.3,8800.5,189.56,0.43
2011-10-18,8811.3,8782.8,8831.2,8715.1,165.34,-0.6
2011-10-17,8864.3,9032.5,9087.8,8825.3,177.4,-1.24
2011-10-14,8975.5,8953.3,9033.4,8840.9,178.74,0.36
2011-10-13,8943.5,8996.2,9073.2,8857.7,227.86,-0.92
2011-10-12,9026.5,8784.8,9029.9,8730.5,227.64,2.05
2011-10-11,8845.5,8858.8,8858.9,8732.2,191.61,-0.53
2011-10-10,8892.4,8848.0,8894.4,8790.6,193.05,1.07
2011-10-07,8798.4,8728.8,8849.9,8674.1,226.78,1.08
2011-10-06,8704.8,8510.4,8704.8,8501.2,275.94,2.68
2011-10-05,8477.3,8404.2,8477.3,8295.7,228.97,3.06
2011-10-04,8225.4,8267.8,8271.9,8065.1,268.61,-1.54
2011-10-03,8353.8,8346.6,8394.4,8288.8,178.8,-2.26
2011-09-30,8546.6,8555.2,8592.6,8427.3,191.6,-0.53
2011-09-29,8592.5,8424.5,8653.9,8420.3,230.92,1.32
2011-09-28,8480.2,8409.1,8626.5,8364.9,212.41,-0.61
2011-09-27,8531.9,8380.7,8562.1,8333.5,278.76,4.03
2011-09-26,8201.7,7846.4,8312.7,7842.7,259.22,2.56
2011-09-23,7996.9,7945.8,7998.9,7639.6,272.08,2.12
2011-09-22,7830.8,8011.1,8043.3,7774.0,295.68,-4.62
2011-09-21,8210.3,8378.8,8379.4,8185.0,176.49,-1.82
2011-09-20,8362.2,8173.4,8374.4,8151.5,165.46,1.7
2011-09-19,8222.7,8177.7,8272.2,8152.3,161.6,-1.98
2011-09-16,8388.4,8444.4,8445.1,8275.2,412.18,0.61
2011-09-15,8337.9,8134.3,8436.3,8108.0,259.61,3.63
2011-09-14,8045.7,7749.5,8063.0,7743.9,267.63,2.7
2011-09-13,7834.2,7780.8,7836.9,7505.3,264.72,2.53
2011-09-12,7640.7,7762.7,7786.9,7592.4,303.34,-3.41
2011-09-09,7910.2,8225.4,8276.3,7903.2,206.22,-4.44
2011-09-08,8277.8,8165.3,8347.2,8148.9,173.92,1.49
2011-09-07,8156.6,8134.4,8166.2,8039.0,194.62,2.77
2011-09-06,7936.4,8022.2,8145.7,7866.3,256.23,-1.61
2011-09-05,8066.5,8302.2,8304.2,8056.4,193.16,-4.69
2011-09-02,8463.5,8653.1,8655.5,8408.3,168.6,-3.4
2011-09-01,8761.1,8748.0,8801.7,8615.4,171.2,0.49
2011-08-31,8718.6,8498.8,8718.6,8444.8,197.6,3.24
2011-08-30,8444.8,8463.2,8504.2,8377.0,151.26,0.59
2011-08-29,8395.0,8318.8,8423.5,8261.9,95.9,2.56
2011-08-26,8185.5,8330.3,8337.2,8031.1,161.05,-1.37
2011-08-25,8299.1,8474.3,8477.9,8245.2,149.8,-0.84
2011-08-24,8369.1,8340.7,8427.1,8221.4,136.0,1.08
2011-08-23,8279.8,8386.7,8480.1,8183.4,173.69,-0.17
2011-08-22,8293.9,8090.7,8391.5,8081.4,169.8,1.87
2011-08-19,8141.9,8289.0,8293.0,8015.0,328.68,-2.11
2011-08-18,8317.7,8612.5,8644.2,8166.4,255.86,-4.7
2011-08-17,8728.2,8636.3,8795.3,8552.3,166.74,0.62
2011-08-16,8674.3,8664.8,8674.3,8494.2,183.97,-0.4
2011-08-15,8709.0,8727.5,8731.4,8581.4,125.25,0.71
2011-08-12,8647.3,8302.7,8647.3,8046.0,307.89,4.82
2011-08-11,8249.4,8207.1,8293.7,7767.3,518.48,3.56
2011-08-10,7966.0,8637.6,8646.0,7933.8,449.67,-5.49
2011-08-09,8428.9,8530.1,8660.8,8101.9,466.34,-0.36
2011-08-08,8459.4,8727.6,9030.8,8453.6,428.02,-2.44
2011-08-05,8671.2,8479.4,8920.7,8462.7,467.59,-0.18
2011-08-04,8686.5,9217.7,9219.7,8686.5,385.37,-3.89
2011-08-03,9037.7,9033.7,9297.3,8958.6,306.54,-0.85
2011-08-02,9114.9,9236.1,9342.6,9114.9,387.97,-2.18
2011-08-01,9318.2,9713.0,9752.3,9316.4,290.08,-3.24
2011-07-29,9630.7,9540.3,9679.0,9499.8,254.01,-0.27
2011-07-28,9657.0,9544.3,9707.4,9517.1,247.61,0.14
2011-07-27,9643.3,9762.2,9782.2,9569.7,238.02,-1.93
2011-07-26,9833.4,9897.8,9930.3,9756.9,201.92,-0.33
2011-07-25,9866.2,10005.2,10009.6,9826.6,211.89,-1.92
2011-07-22,10059.3,10099.3,10221.5,10017.2,377.17,0.42
2011-07-21,10017.6,9803.1,10073.5,9650.5,369.24,2.93
2011-07-20,9732.8,9546.6,9744.4,9531.3,293.58,3.06
2011-07-19,9443.8,9395.5,9540.7,9379.4,218.85,1.03
2011-07-18,9347.8,9443.8,9511.1,9332.2,235.9,-1.44
2011-07-15,9484.2,9553.4,9607.1,9449.8,287.27,-1.19
2011-07-14,9598.6,9563.5,9678.4,9535.4,205.29,-0.71
2011-07-13,9666.9,9520.4,9719.7,9508.0,293.13,0.66
2011-07-12,9603.4,9553.8,9690.3,9276.1,449.76,-0.69
2011-07-11,9670.6,9867.4,9870.3,9588.1,338.07,-2.69
2011-07-08,9938.2,10232.3,10261.1,9920.4,334.06,-2.53
2011-07-07,10196.2,10234.3,10356.5,10123.0,226.5,-0.08
2011-07-06,10204.5,10286.7,10288.6,10129.8,247.53,-1.22
2011-07-05,10330.1,10442.8,10443.3,10307.8,178.94,-1.32
2011-07-04,10468.0,10524.2,10524.2,10428.4,121.6,-0.23
2011-07-01,10492.0,10359.4,10536.8,10321.7,265.15,1.28
2011-06-30,10359.9,10205.2,10359.9,10191.8,241.84,2.13
2011-06-29,10143.6,10001.5,10234.9,9998.2,235.84,2.08
2011-06-28,9936.7,9898.6,10002.0,9823.6,214.09,0.65
2011-06-27,9872.2,9791.1,9918.1,9758.5,162.57,0.61
2011-06-24,9812.7,10054.6,10085.7,9767.8,262.01,-1.31
2011-06-23,9942.6,10170.7,10171.3,9910.5,256.05,-2.77
2011-06-22,10226.2,10240.8,10264.4,10170.1,166.04,-0.06
2011-06-21,10231.9,10078.5,10233.1,10075.2,222.13,1.93
2011-06-20,10038.1,10029.8,10053.5,9918.8,207.43,-0.96
2011-06-17,10135.2,9862.1,10159.4,9803.8,513.62,2.18
2011-06-16,9918.5,9880.1,9928.9,9808.2,243.91,-0.15
2011-06-15,9933.1,10118.1,10118.1,9919.4,224.52,-1.97
2011-06-14,10132.6,9991.9,10166.3,9991.9,180.57,1.87
2011-06-13,9946.2,9958.2,9999.9,9903.6,120.64,-0.05
2011-06-10,9950.8,10103.5,10129.9,9910.8,187.98,-1.69
2011-06-09,10121.7,10079.2,10141.8,10019.5,163.52,0.39
2011-06-08,10082.5,10137.9,10148.1,10050.5,162.62,-0.84
2011-06-07,10168.1,10162.0,10206.9,10124.7,145.11,0.1
2011-06-06,10157.7,10278.7,10280.1,10123.3,150.68,-1.24
2011-06-03,10285.7,10287.3,10315.5,10133.0,188.75,0.24
2011-06-02,10261.0,10254.1,10375.2,10214.6,154.97,-0.76
2011-06-01,10339.3,10506.0,10549.0,10313.3,202.36,-1.3
2011-05-31,10476.0,10326.3,10500.6,10325.0,257.02,2.13
2011-05-30,10257.6,10239.2,10277.7,10224.9,78.57,-0.04
2011-05-27,10261.2,10289.7,10365.8,10203.7,179.68,0.57
2011-05-26,10203.2,10252.2,10349.0,10158.9,215.04,-0.14
2011-05-25,10217.4,10054.2,10243.2,10042.6,212.62,1.0
2011-05-24,10115.9,10076.8,10177.6,10074.4,182.08,0.33
2011-05-23,10082.7,10110.5,10122.5,10030.6,220.74,-1.41
2011-05-20,10226.6,10389.3,10449.9,10190.9,281.7,-1.45
2011-05-19,10376.8,10378.5,10421.0,10286.6,189.01,0.32
2011-05-18,10343.7,10381.3,10387.0,10269.4,181.08,0.36
2011-05-17,10306.4,10366.6,10431.8,10306.1,177.69,-0.55
2011-05-16,10363.9,10280.2,10390.9,10245.1,167.0,0.07
2011-05-13,10356.5,10512.1,10566.9,10321.8,229.67,-1.25
2011-05-12,10487.6,10459.7,10487.6,10383.9,187.82,-0.42
2011-05-11,10531.5,10527.5,10590.3,10461.4,154.75,0.55
2011-05-10,10474.4,10401.5,10498.1,10337.2,222.69,0.75
2011-05-09,10396.3,10546.9,10548.3,10368.1,227.39,-2.02
2011-05-06,10610.5,10544.5,10628.4,10481.6,258.55,-0.16
2011-05-05,10627.3,10749.3,10758.9,10574.2,215.32,-0.8
2011-05-04,10712.6,10812.8,10883.1,10686.9,198.03,-1.04
2011-05-03,10825.6,10865.0,10865.6,10775.8,184.41,-0.48
2011-05-02,10877.3,10917.4,10928.2,10841.8,139.44,-0.01
2011-04-29,10878.9,10889.3,10911.3,10805.5,140.33,0.1
2011-04-28,10867.8,10809.9,10890.0,10809.0,182.17,1.18
2011-04-27,10740.9,10673.1,10769.7,10619.4,194.42,0.85
2011-04-26,10650.6,10574.9,10700.2,10546.9,169.71,0.63
2011-04-21,10584.1,10603.8,10634.1,10528.5,176.36,0.46
2011-04-20,10535.4,10461.4,10569.9,10433.3,240.18,1.53
2011-04-19,10376.5,10355.6,10433.2,10306.3,209.78,0.31
2011-04-18,10344.9,10574.8,10574.8,10289.1,349.38,-2.02
2011-04-15,10558.6,10647.2,10647.6,10484.7,325.85,-0.6
2011-04-14,10622.7,10747.8,10751.1,10558.1,261.2,-1.51
2011-04-13,10786.0,10814.6,10867.1,10767.6,219.98,0.01
2011-04-12,10784.5,10812.5,10882.3,10756.2,219.73,-0.86
2011-04-11,10878.3,10896.2,10958.2,10860.1,156.88,-0.32
2011-04-08,10913.2,10916.6,10950.1,10885.3,184.08,0.59
2011-04-07,10849.1,10836.8,10928.1,10778.4,274.74,0.04
2011-04-06,10845.1,10686.4,10882.3,10658.7,241.42,1.56
2011-04-05,10678.6,10742.3,10749.3,10624.6,222.7,-0.72
2011-04-04,10756.1,10710.2,10813.9,10661.7,172.98,0.24
2011-04-01,10729.9,10657.2,10729.9,10580.6,212.31,1.45
2011-03-31,10576.5,10755.8,10784.8,10570.9,247.98,-1.45
2011-03-30,10732.3,10816.9,10830.4,10699.2,201.59,-0.03
2011-03-29,10735.0,10760.0,10778.1,10658.7,198.38,-0.15
2011-03-28,10751.0,10721.7,10766.0,10677.8,149.94,0.38
2011-03-25,10710.4,10776.1,10801.1,10702.4,171.68,-0.42
2011-03-24,10755.6,10545.3,10766.0,10522.0,246.48,1.11
2011-03-23,10638.0,10548.4,10658.9,10512.1,246.22,0.59
2011-03-22,10576.1,10584.8,10734.3,10549.7,269.85,0.02
2011-03-21,10574.4,10473.7,10574.4,10418.9,223.98,2.38
2011-03-18,10328.4,10382.8,10448.6,10262.1,370.07,0.03
2011-03-17,10325.6,10183.7,10375.0,10085.5,265.58,2.31
2011-03-16,10092.6,10372.2,10422.2,10079.9,358.24,-2.3
2011-03-15,10329.7,10250.2,10376.9,10076.5,471.08,-0.83
2011-03-14,10415.9,10386.2,10637.7,10364.5,505.81,0.17
2011-03-11,10398.4,10346.2,10452.8,10313.6,256.48,-0.36
2011-03-10,10435.6,10444.9,10479.3,10351.2,243.92,-1.17
2011-03-09,10559.5,10594.5,10602.4,10497.3,411.42,-0.09
2011-03-08,10568.7,10529.4,10568.7,10412.9,198.31,0.7
2011-03-07,10495.7,10478.1,10623.9,10417.5,257.32,-0.03
2011-03-04,10498.7,10596.0,10627.2,10463.8,221.76,-0.65
2011-03-03,10566.9,10682.9,10781.9,10512.2,262.82,-0.72
2011-03-02,10643.8,10682.0,10710.9,10576.2,233.01,-1.1
2011-03-01,10761.9,10898.8,10939.7,10707.4,256.47,-0.82
2011-02-28,10850.8,10829.9,10923.0,10730.7,216.22,0.26
2011-02-25,10822.7,10703.0,10848.6,10669.4,233.46,1.64
2011-02-24,10647.6,10563.2,10674.6,10543.3,217.94,0.13
2011-02-23,10633.4,10705.2,10741.0,10611.6,217.73,-0.64
2011-02-22,10701.9,10720.2,10792.9,10601.3,260.89,-1.0
2011-02-21,10810.5,11049.3,11050.3,10792.2,212.24,-2.33
2011-02-18,11068.1,11137.6,11165.0,10961.0,325.46,-0.4
2011-02-17,11113.0,11056.2,11149.0,10999.0,245.44,0.59
2011-02-16,11047.8,10852.0,11092.1,10851.0,323.65,2.05
2011-02-15,10826.2,10753.3,10899.6,10719.2,180.92,0.48
2011-02-14,10774.7,10847.6,10894.2,10733.8,187.49,-0.27
2011-02-11,10803.6,10771.7,10875.6,10656.4,177.82,0.11
2011-02-10,10791.9,10877.8,10885.3,10685.7,276.28,-1.31
2011-02-09,10935.6,10950.6,11053.9,10910.7,202.68,-0.27
2011-02-08,10965.1,10921.6,10992.1,10869.4,196.97,0.39
2011-02-07,10922.6,10854.3,10985.0,10782.3,279.79,0.63
2011-02-04,10854.7,10875.3,10906.3,10770.4,228.78,-0.06
2011-02-03,10860.7,10979.6,11019.1,10756.6,362.09,-1.36
2011-02-02,11010.2,11004.2,11044.3,10917.4,246.89,0.39
2011-02-01,10967.9,10886.2,10987.1,10777.1,283.88,1.5
2011-01-31,10806.0,10738.2,10918.6,10603.4,266.18,0.55
2011-01-28,10747.0,10822.0,10961.1,10713.4,341.94,-0.75
2011-01-27,10828.7,10644.2,10899.3,10579.9,297.16,1.48
2011-01-26,10670.7,10715.0,10812.3,10668.7,229.38,0.06
2011-01-25,10664.4,10840.8,10855.4,10626.7,294.5,-1.4
2011-01-24,10815.4,10852.2,10925.5,10690.3,235.97,-0.13
2011-01-21,10829.1,10663.4,10937.6,10660.5,441.53,1.81
2011-01-20,10636.9,10542.6,10683.0,10515.5,365.74,0.76
2011-01-19,10556.5,10596.7,10618.0,10493.3,294.24,-0.25
2011-01-18,10583.4,10314.2,10591.9,10304.6,320.75,2.95
2011-01-17,10280.0,10328.3,10354.9,10245.5,207.15,-1.01
2011-01-14,10385.1,10337.8,10423.0,10249.5,292.46,0.14
2011-01-13,10370.8,10105.8,10410.2,10096.8,484.94,2.67
2011-01-12,10101.2,9606.4,10106.2,9596.0,415.43,5.42
2011-01-11,9582.1,9467.4,9593.0,9404.7,270.52,1.53
2011-01-10,9437.8,9488.3,9491.8,9387.9,271.71,-1.29
2011-01-07,9560.7,9682.4,9699.4,9497.8,268.08,-1.46
2011-01-06,9702.7,9803.2,9832.6,9678.4,180.0,-1.01
2011-01-05,9801.4,9877.5,9882.4,9599.3,241.1,-0.88
2011-01-04,9888.4,9895.5,9974.2,9799.4,194.82,0.0
2011-01-03,9888.3,9899.4,9993.6,9850.5,135.78,0.3
2010-12-30,9859.1,9985.1,9997.7,9858.8,155.84,-1.23
2010-12-29,9981.5,9933.6,10011.9,9900.6,95.65,0.79
2010-12-28,9903.5,9916.8,9978.9,9863.0,83.59,0.05
