,Date,Last,Open,Max,Min,Vol_K,Var_%,Index,dowjones_last_5_avg,dowjones_last_3_avg,dowjones_last_1
887,2016-04-15,17897.46,17925.95,17937.65,17867.41,118000.16,-0.16,dow_jones,0.436,0.7,0.1
888,2016-04-14,17926.43,17912.25,17962.14,17885.44,84000.51,0.1,dow_jones,0.22,0.627,1.06
889,2016-04-13,17908.28,17741.66,17918.35,17741.66,91000.71,1.06,dow_jones,0.136,0.34,0.94
890,2016-04-12,17721.25,17571.34,17744.43,17553.57,81000.02,0.94,dow_jones,-0.202,-0.3,-0.12
891,2016-04-11,17556.41,17586.48,17731.63,17555.9,107000.1,-0.12,dow_jones,-0.24,-0.047,0.2
892,2016-04-08,17576.96,17555.39,17694.51,17528.16,79000.99,0.2,dow_jones,-0.158,-0.363,-0.98
893,2016-04-07,17541.96,17687.28,17687.28,17484.23,90000.12,-0.98,dow_jones,0.002,-0.14,0.64
894,2016-04-06,17716.05,17605.45,17723.55,17542.54,99000.41,0.64,dow_jones,-0.032,-0.15,-0.75
895,2016-04-05,17603.32,17718.03,17718.03,17579.56,115000.23,-0.75,dow_jones,0.23,0.04,-0.31
896,2016-04-04,17737.0,17799.39,17806.38,17710.67,85000.23,-0.31,dow_jones,0.314,0.3,0.61
897,2016-04-01,17792.75,17661.74,17811.48,17568.02,104000.89,0.61,dow_jones,0.208,0.283,-0.18
898,2016-03-31,17685.09,17716.05,17755.7,17669.72,102000.6,-0.18,dow_jones,0.154,0.38,0.47
899,2016-03-30,17716.66,17652.36,17790.11,17652.36,79000.33,0.47,dow_jones,0.014,0.25,0.56
900,2016-03-29,17633.11,17512.58,17642.81,17434.27,86000.16,0.56,dow_jones,-0.074,-0.087,0.11
901,2016-03-28,17535.39,17526.08,17583.81,17493.03,70000.46,0.11,dow_jones,0.042,-0.2,0.08
902,2016-03-24,17515.73,17485.33,17517.14,17399.01,84000.1,0.08,dow_jones,0.206,-0.187,-0.45
903,2016-03-23,17502.59,17588.81,17588.81,17486.27,84000.24,-0.45,dow_jones,0.382,0.193,-0.23
904,2016-03-22,17582.57,17602.71,17648.94,17540.42,95000.45,-0.23,dow_jones,0.454,0.57,0.12
905,2016-03-21,17623.87,17589.7,17644.97,17551.28,84000.41,0.12,dow_jones,0.448,0.673,0.69
906,2016-03-18,17602.3,17481.49,17620.58,17481.49,321000.23,0.69,dow_jones,0.566,0.487,0.9
907,2016-03-17,17481.49,17321.38,17529.01,17297.65,117000.99,0.9,dow_jones,0.38,0.217,0.43
908,2016-03-16,17325.76,17249.34,17379.18,17204.07,118000.71,0.43,dow_jones,0.336,0.5,0.13
909,2016-03-15,17251.53,17217.15,17251.7,17120.35,92000.83,0.13,dow_jones,0.182,0.447,0.09
910,2016-03-14,17229.13,17207.49,17275.07,17161.16,96000.35,0.09,dow_jones,0.244,0.487,1.28
911,2016-03-11,17213.31,17014.99,17220.09,17014.99,123000.43,1.28,dow_jones,0.062,-0.153,-0.03
912,2016-03-10,16995.13,17006.05,17130.11,16821.86,117000.57,-0.03,dow_jones,0.12,-0.01,0.21
913,2016-03-09,17000.36,16969.17,17048.5,16947.94,116000.69,0.21,dow_jones,0.118,0.043,-0.64
914,2016-03-08,16964.1,17050.67,17072.79,16921.51,108000.38,-0.64,dow_jones,0.668,0.343,0.4
915,2016-03-07,17073.95,16991.29,17099.25,16940.48,100000.29,0.4,dow_jones,0.44,0.277,0.37
916,2016-03-04,17006.77,16945.0,17062.38,16898.84,106000.91,0.37,dow_jones,0.298,0.857,0.26
917,2016-03-03,16943.9,16896.17,16944.31,16820.73,91000.11,0.26,dow_jones,0.504,0.523,0.2
918,2016-03-02,16899.32,16851.17,16900.17,16766.32,104000.47,0.2,dow_jones,0.528,0.343,2.11
919,2016-03-01,16865.08,16545.67,16865.56,16545.67,105000.05,2.11,dow_jones,-0.122,0.07,-0.74
920,2016-02-29,16516.5,16634.15,16726.12,16510.4,126000.22,-0.74,dow_jones,0.306,0.423,-0.34
921,2016-02-26,16639.97,16712.7,16795.98,16623.91,98000.48,-0.34,dow_jones,0.348,0.157,1.29
922,2016-02-25,16697.29,16504.38,16697.98,16458.42,94000.12,1.29,dow_jones,0.04,0.193,0.32
923,2016-02-24,16484.99,16418.84,16507.39,16165.86,93000.62,0.32,dow_jones,0.294,0.043,-1.14
924,2016-02-23,16431.78,16610.39,16610.39,16403.53,98000.17,-1.14,dow_jones,0.8,0.34,1.4
925,2016-02-22,16620.66,16417.13,16664.24,16417.13,102000.24,1.4,dow_jones,0.92,0.403,-0.13
926,2016-02-19,16391.99,16410.96,16410.96,16278.0,134000.34,-0.13,dow_jones,0.626,0.91,-0.25
927,2016-02-18,16413.43,16483.76,16511.84,16390.43,104000.95,-0.25,dow_jones,0.552,1.66,1.59
928,2016-02-17,16453.83,16217.98,16486.12,16217.98,124000.09,1.59,dow_jones,0.218,0.597,1.39
929,2016-02-16,16196.41,16012.39,16196.41,16012.39,142000.03,1.39,dow_jones,-0.28,-0.073,2.0
930,2016-02-12,15973.84,15691.62,15974.04,15691.62,132000.55,2.0,dow_jones,-0.938,-0.767,-1.6
931,2016-02-11,15660.18,15897.82,15897.82,15503.01,172000.07,-1.6,dow_jones,-0.52,-0.6,-0.62
932,2016-02-10,15914.74,16035.61,16201.89,15899.91,122000.29,-0.62,dow_jones,-0.17,-0.823,-0.08
933,2016-02-09,16014.38,16005.41,16136.62,15881.11,127000.74,-0.08,dow_jones,-0.514,-0.633,-1.1
934,2016-02-08,16027.05,16147.51,16147.51,15803.55,165000.88,-1.1,dow_jones,-0.314,0.11,-1.29
935,2016-02-05,16204.97,16417.95,16423.63,16129.81,139000.01,-1.29,dow_jones,0.438,-0.06,0.49
936,2016-02-04,16416.58,16329.67,16485.84,16266.16,131000.49,0.49,dow_jones,0.498,-0.257,1.13
937,2016-02-03,16336.66,16186.2,16381.69,15960.45,141000.87,1.13,dow_jones,-0.004,0.19,-1.8
938,2016-02-02,16153.54,16420.21,16420.21,16108.44,126000.21,-1.8,dow_jones,0.712,1.053,-0.1
939,2016-02-01,16449.18,16453.63,16510.98,16299.47,114000.45,-0.1,dow_jones,0.474,0.627,2.47
940,2016-01-29,16466.3,16090.26,16466.3,16090.26,217000.94,2.47,dow_jones,0.246,0.397,0.79
941,2016-01-28,16069.64,15960.28,16102.14,15863.72,130000.12,0.79,dow_jones,0.236,-0.297,-1.38
942,2016-01-27,15944.46,16168.74,16235.03,15878.3,138000.35,-1.38,dow_jones,0.2,0.607,1.78
943,2016-01-26,16167.23,15893.16,16185.79,15893.16,118000.21,1.78,dow_jones,-0.122,0.26,-1.29
944,2016-01-25,15885.22,16086.46,16086.46,15880.15,123000.25,-1.29,dow_jones,-0.342,0.17,1.33
945,2016-01-22,16093.51,15921.1,16136.79,15921.1,145000.86,1.33,dow_jones,-0.326,-0.217,0.74
946,2016-01-21,15882.68,15768.87,16038.59,15704.66,145000.14,0.74,dow_jones,-0.916,-1.26,-1.56
947,2016-01-20,15766.74,15989.45,15989.45,15450.56,191000.87,-1.56,dow_jones,-0.46,-0.27,0.17
948,2016-01-19,16016.02,16009.45,16171.96,15900.25,144000.36,0.17,dow_jones,-0.43,-1.063,-2.39
949,2016-01-15,15988.08,16354.33,16354.33,15842.11,239000.22,-2.39,dow_jones,-0.156,-0.027,1.41
950,2016-01-14,16379.05,16159.01,16482.05,16075.12,158000.82,1.41,dow_jones,-0.902,-0.39,-2.21
951,2016-01-13,16151.41,16526.63,16593.51,16123.2,153000.52,-2.21,dow_jones,-0.754,0.007,0.72
952,2016-01-12,16516.22,16419.11,16591.35,16322.07,117000.48,0.72,dow_jones,-0.886,-1.007,0.32
953,2016-01-11,16398.57,16358.71,16461.85,16232.03,127000.8,0.32,dow_jones,-1.266,-1.603,-1.02
954,2016-01-08,16346.45,16519.17,16651.89,16314.57,141000.85,-1.02,dow_jones,-1.266,-1.243,-2.32
955,2016-01-07,16514.1,16888.36,16888.36,16463.63,176000.24,-2.32,dow_jones,-0.934,-0.997,-1.47
956,2016-01-06,16906.51,17154.83,17154.83,16817.62,120000.25,-1.47,dow_jones,-0.42,-0.847,0.06
957,2016-01-05,17158.66,17147.5,17195.84,17038.61,105000.75,0.06,dow_jones,-0.46,-1.087,-1.58
958,2016-01-04,17148.94,17405.48,17405.48,16957.63,148000.06,-1.58,dow_jones,-0.202,-0.193,-1.02
959,2015-12-31,17425.03,17590.66,17590.66,17421.16,93000.69,-1.02,dow_jones,0.214,0.1,-0.66
960,2015-12-30,17603.87,17711.94,17714.13,17588.87,59000.76,-0.66,dow_jones,0.538,0.223,1.1
961,2015-12-29,17720.98,17547.37,17750.02,17547.37,69000.86,1.1,dow_jones,0.462,0.21,-0.14
962,2015-12-28,17528.27,17535.66,17536.9,17437.34,59000.77,-0.14,dow_jones,0.07,0.577,-0.29
963,2015-12-24,17552.17,17593.26,17606.34,17543.95,40000.35,-0.29,dow_jones,-0.158,0.913,1.06
964,2015-12-23,17602.61,17427.63,17607.92,17427.63,92000.82,1.06,dow_jones,-0.114,-0.14,0.96
965,2015-12-22,17417.27,17253.55,17451.11,17242.86,91000.57,0.96,dow_jones,-0.126,-0.937,0.72
966,2015-12-21,17251.62,17154.94,17272.36,17116.73,114000.91,0.72,dow_jones,-0.15,-0.75,-2.1
967,2015-12-18,17128.55,17495.04,17496.58,17124.31,344000.56,-2.1,dow_jones,-0.082,0.25,-1.43
968,2015-12-17,17495.84,17756.54,17796.76,17493.5,115000.78,-1.43,dow_jones,0.298,0.927,1.28
969,2015-12-16,17749.09,17530.85,17784.36,17483.68,123000.79,1.28,dow_jones,-0.044,-0.087,0.9
970,2015-12-15,17524.91,17374.78,17627.63,17341.18,123000.43,0.9,dow_jones,-0.408,-0.23,0.6
971,2015-12-14,17368.5,17277.11,17378.02,17138.47,142000.54,0.6,dow_jones,-0.66,-0.573,-1.76
972,2015-12-11,17265.21,17574.75,17574.75,17230.5,134000.51,-1.76,dow_jones,0.116,-0.293,0.47
973,2015-12-10,17574.75,17493.17,17697.74,17474.66,107000.31,0.47,dow_jones,-0.262,-0.67,-0.43
974,2015-12-09,17492.3,17558.18,17767.69,17403.51,122000.02,-0.43,dow_jones,-0.354,0.18,-0.92
975,2015-12-08,17568.0,17703.99,17703.99,17485.39,113000.72,-0.92,dow_jones,0.02,0.013,-0.66
976,2015-12-07,17730.51,17845.49,17845.49,17639.25,99000.67,-0.66,dow_jones,0.064,-0.063,2.12
977,2015-12-04,17847.63,17482.68,17866.47,17482.68,137000.65,2.12,dow_jones,-0.376,-0.453,-1.42
978,2015-12-03,17477.67,17741.57,17780.59,17425.56,126000.99,-1.42,dow_jones,-0.09,-0.127,-0.89
979,2015-12-02,17729.68,17883.14,17901.58,17708.2,102000.86,-0.89,dow_jones,0.11,0.143,0.95
980,2015-12-01,17888.35,17719.72,17895.5,17719.72,103000.88,0.95,dow_jones,-0.114,-0.17,-0.44
981,2015-11-30,17719.92,17802.84,17837.24,17719.79,155000.56,-0.44,dow_jones,0.076,0.013,-0.08
982,2015-11-27,17798.49,17806.04,17830.36,17749.32,46000.82,-0.08,dow_jones,0.088,-0.017,0.01
983,2015-11-25,17813.39,17820.81,17854.92,17801.83,82000.54,0.01,dow_jones,0.37,0.15,0.11
984,2015-11-24,17812.19,17770.9,17862.6,17683.51,127000.17,0.11,dow_jones,0.356,0.107,-0.17
985,2015-11-23,17792.68,17823.61,17868.18,17751.53,134000.68,-0.17,dow_jones,0.666,0.637,0.51
986,2015-11-20,17823.81,17732.75,17914.34,17732.75,153000.14,0.51,dow_jones,0.332,0.48,-0.02
987,2015-11-19,17732.75,17739.83,17772.97,17681.98,114000.63,-0.02,dow_jones,0.048,0.947,1.42
988,2015-11-18,17737.16,17485.49,17752.16,17485.49,106000.81,1.42,dow_jones,-0.3,0.087,0.04
989,2015-11-17,17489.5,17486.99,17599.33,17451.41,167000.19,0.04,dow_jones,-0.276,-0.407,1.38
990,2015-11-16,17483.01,17229.94,17483.01,17210.43,137000.59,1.38,dow_jones,-0.752,-0.973,-1.16
991,2015-11-13,17245.24,17439.25,17439.25,17238.89,134000.64,-1.16,dow_jones,-0.468,-0.533,-1.44
992,2015-11-12,17448.07,17691.93,17691.93,17443.5,113000.66,-1.44,dow_jones,-0.184,-0.387,-0.32
993,2015-11-11,17702.22,17769.5,17807.18,17696.91,95000.23,-0.32,dow_jones,-0.176,-0.193,0.16
994,2015-11-10,17758.21,17724.13,17768.66,17657.72,108000.64,0.16,dow_jones,-0.108,-0.253,-1.0
995,2015-11-09,17730.48,17900.78,17900.78,17667.78,121000.21,-1.0,dow_jones,0.28,-0.013,0.26
996,2015-11-06,17910.33,17855.22,17912.04,17768.6,107000.45,0.26,dow_jones,0.124,0.067,-0.02
997,2015-11-05,17863.43,17871.25,17929.51,17779.19,98000.91,-0.02,dow_jones,0.102,0.387,-0.28
998,2015-11-04,17867.58,17929.58,17964.12,17828.83,99000.89,-0.28,dow_jones,0.384,0.307,0.5
999,2015-11-03,17918.15,17819.74,17977.85,17796.02,92000.29,0.5,dow_jones,0.236,0.097,0.94
1000,2015-11-02,17828.76,17672.62,17845.9,17655.02,100000.84,0.94,dow_jones,0.022,0.16,-0.52
1001,2015-10-30,17663.54,17756.6,17799.96,17662.87,149000.25,-0.52,dow_jones,0.306,0.253,-0.13
1002,2015-10-29,17755.8,17771.5,17786.0,17684.72,90000.3,-0.13,dow_jones,0.706,0.253,1.13
1003,2015-10-28,17779.52,17586.69,17779.95,17556.71,115000.63,1.13,dow_jones,0.424,0.177,-0.24
1004,2015-10-27,17581.43,17608.89,17635.18,17540.57,115000.18,-0.24,dow_jones,0.456,0.88,-0.13
1005,2015-10-26,17623.05,17649.57,17660.7,17602.51,116000.66,-0.13,dow_jones,0.498,0.83,0.9
1006,2015-10-23,17646.7,17525.11,17679.37,17525.11,158000.09,0.9,dow_jones,0.404,0.503,1.87
1007,2015-10-22,17489.16,17180.88,17505.18,17180.88,152000.42,1.87,dow_jones,0.286,-0.093,-0.28
1008,2015-10-21,17168.61,17225.93,17314.99,17153.13,107000.1,-0.28,dow_jones,0.158,0.143,-0.08
1009,2015-10-20,17217.11,17228.47,17264.88,17147.99,106000.67,-0.08,dow_jones,0.116,0.597,0.08
1010,2015-10-19,17230.54,17209.43,17235.95,17129.19,118000.43,0.08,dow_jones,0.156,0.263,0.43
1011,2015-10-16,17215.97,17141.75,17220.02,17107.35,145000.88,0.43,dow_jones,0.11,0.023,1.28
1012,2015-10-15,17141.75,16944.86,17144.42,16933.57,122000.96,1.28,dow_jones,0.018,-0.31,-0.92
1013,2015-10-14,16924.75,17079.08,17111.38,16887.67,120000.11,-0.92,dow_jones,0.348,0.063,-0.29
1014,2015-10-13,17081.89,17113.55,17172.81,17034.45,99000.4,-0.29,dow_jones,0.422,0.433,0.28
1015,2015-10-12,17131.86,17082.29,17139.21,17064.58,72000.5,0.28,dow_jones,0.736,0.583,0.2
1016,2015-10-09,17084.49,17054.69,17110.88,17027.23,103000.73,0.2,dow_jones,0.942,0.543,0.82
1017,2015-10-08,17050.75,16904.17,17081.28,16859.34,100000.73,0.82,dow_jones,0.762,0.887,0.73
1018,2015-10-07,16912.29,16805.42,16963.3,16765.0,115000.69,0.73,dow_jones,0.91,1.053,0.08
1019,2015-10-06,16790.19,16774.02,16865.09,16746.03,120000.01,0.08,dow_jones,0.954,1.0,1.85
1020,2015-10-05,16776.43,16502.1,16798.37,16502.1,127000.66,1.85,dow_jones,0.2,0.873,1.23
1021,2015-10-02,16472.37,16258.25,16472.77,16013.66,136000.89,1.23,dow_jones,0.094,0.563,-0.08
1022,2015-10-01,16272.01,16278.62,16348.87,16073.82,111000.42,-0.08,dow_jones,0.014,-0.05,1.47
1023,2015-09-30,16284.7,16057.08,16297.6,16057.08,145000.74,1.47,dow_jones,-0.342,-0.307,0.3
1024,2015-09-29,16049.13,16001.76,16118.89,15942.37,121000.16,0.3,dow_jones,-0.62,-0.567,-1.92
1025,2015-09-28,16001.89,16313.26,16313.26,15981.85,139000.93,-1.92,dow_jones,-0.082,-0.03,0.7
1026,2015-09-25,16314.67,16205.07,16465.23,16205.07,130000.79,0.7,dow_jones,-0.57,-0.627,-0.48
1027,2015-09-24,16201.32,16257.11,16257.11,16016.36,122000.22,-0.48,dow_jones,-0.552,-0.21,-0.31
1028,2015-09-23,16279.89,16332.81,16355.29,16211.98,86000.03,-0.31,dow_jones,-0.322,-0.687,-1.09
1029,2015-09-22,16330.47,16477.45,16477.45,16221.73,119000.01,-1.09,dow_jones,0.176,-0.453,0.77
1030,2015-09-21,16510.19,16406.1,16578.6,16391.88,90000.73,0.77,dow_jones,-0.054,-0.43,-1.74
1031,2015-09-18,16384.58,16674.74,16674.74,16343.76,341000.71,-1.74,dow_jones,0.42,0.617,-0.39
1032,2015-09-17,16674.74,16738.08,16933.43,16639.93,129000.6,-0.39,dow_jones,0.592,0.62,0.84
1033,2015-09-16,16739.95,16599.51,16755.98,16593.9,99000.62,0.84,dow_jones,0.134,0.55,1.4
1034,2015-09-15,16599.85,16382.58,16644.11,16382.58,93000.05,1.4,dow_jones,0.338,0.24,-0.38
1035,2015-09-14,16370.96,16450.86,16450.86,16330.87,92000.66,-0.38,dow_jones,0.082,-0.117,0.63
1036,2015-09-11,16433.09,16330.4,16434.76,16244.65,104000.63,0.63,dow_jones,-0.016,0.48,0.47
1037,2015-09-10,16330.4,16252.57,16441.94,16212.08,122000.69,0.47,dow_jones,0.254,-0.23,-1.45
1038,2015-09-09,16253.57,16505.04,16664.65,16220.1,118000.79,-1.45,dow_jones,-0.024,0.3,2.42
1039,2015-09-08,16492.68,16109.93,16503.41,16109.93,123000.87,2.42,dow_jones,-0.646,0.1,-1.66
1040,2015-09-04,16102.38,16371.76,16371.76,16026.61,127000.27,-1.66,dow_jones,-0.328,-0.293,0.14
1041,2015-09-03,16374.76,16364.34,16550.07,16317.31,109000.73,0.14,dow_jones,0.098,-0.57,1.82
1042,2015-09-02,16351.38,16058.35,16352.58,16058.35,133000.48,1.82,dow_jones,0.524,-1.2,-2.84
1043,2015-09-01,16058.35,16528.03,16528.03,15979.95,171000.39,-2.84,dow_jones,0.834,0.503,-0.69
1044,2015-08-31,16528.03,16632.02,16632.02,16444.05,141000.44,-0.69,dow_jones,0.258,2.05,-0.07
1045,2015-08-28,16643.01,16649.42,16669.97,16535.18,131000.79,-0.07,dow_jones,-0.352,1.643,2.27
1046,2015-08-27,16654.77,16285.51,16666.69,16285.51,171000.98,2.27,dow_jones,-1.218,-0.303,3.95
1047,2015-08-26,16285.51,15676.26,16303.75,15676.26,208000.42,3.95,dow_jones,-2.194,-2.66,-1.29
1048,2015-08-25,15666.44,15882.27,16312.94,15651.24,213000.22,-1.29,dow_jones,-1.974,-2.917,-3.57
1049,2015-08-24,15871.35,16459.75,16459.75,15370.33,293000.92,-3.57,dow_jones,-1.182,-2.037,-3.12
1050,2015-08-21,16459.75,16990.69,16990.69,16459.55,225000.17,-3.12,dow_jones,-0.478,-1.06,-2.06
1051,2015-08-20,16990.69,17345.32,17345.32,16990.69,128000.54,-2.06,dow_jones,-0.06,-0.243,-0.93
1052,2015-08-19,17348.73,17508.74,17517.19,17282.42,104000.72,-0.93,dow_jones,0.126,0.2,-0.19
1053,2015-08-18,17511.34,17537.3,17568.4,17486.42,79000.9,-0.19,dow_jones,-0.078,0.273,0.39
1054,2015-08-17,17545.18,17472.66,17551.4,17341.72,73000.38,0.39,dow_jones,0.122,0.143,0.4
1055,2015-08-14,17477.4,17410.12,17492.9,17394.06,82000.12,0.4,dow_jones,-0.012,-0.393,0.03
1056,2015-08-13,17408.25,17401.64,17481.78,17341.34,88000.55,0.03,dow_jones,-0.156,0.06,-0.0
1057,2015-08-12,17402.51,17382.93,17423.9,17125.81,120000.4,-0.0,dow_jones,-0.168,-0.03,-1.21
1058,2015-08-11,17402.84,17593.59,17593.59,17352.63,103000.01,-1.21,dow_jones,0.02,0.143,1.39
1059,2015-08-10,17615.17,17375.18,17629.13,17375.18,92000.43,1.39,dow_jones,-0.362,-0.34,-0.27
1060,2015-08-07,17373.38,17414.94,17414.94,17279.08,81000.8,-0.27,dow_jones,-0.372,-0.34,-0.69
1061,2015-08-06,17419.75,17542.61,17572.04,17362.86,96000.17,-0.69,dow_jones,-0.24,-0.283,-0.06
1062,2015-08-05,17540.47,17555.24,17661.37,17492.9,102000.45,-0.06,dow_jones,-0.09,-0.37,-0.27
1063,2015-08-04,17550.69,17596.93,17635.78,17505.5,99000.06,-0.27,dow_jones,0.182,-0.29,-0.52
1064,2015-08-03,17598.2,17696.74,17704.76,17496.61,87000.88,-0.52,dow_jones,0.14,0.113,-0.32
1065,2015-07-31,17689.86,17755.87,17783.59,17671.59,106000.12,-0.32,dow_jones,0.02,0.583,-0.03
1066,2015-07-30,17745.98,17743.24,17761.25,17640.85,76000.65,-0.03,dow_jones,-0.108,0.35,0.69
1067,2015-07-29,17751.39,17631.4,17776.78,17629.2,93000.14,0.69,dow_jones,-0.322,-0.187,1.09
1068,2015-07-28,17630.27,17449.81,17650.07,17449.81,103000.45,1.09,dow_jones,-0.74,-0.773,-0.73
1069,2015-07-27,17440.59,17561.78,17561.78,17399.17,117000.86,-0.73,dow_jones,-0.578,-0.657,-0.92
1070,2015-07-24,17568.53,17731.05,17756.54,17553.73,103000.47,-0.92,dow_jones,-0.432,-0.683,-0.67
1071,2015-07-23,17731.92,17853.78,17860.95,17705.03,88000.6,-0.67,dow_jones,-0.22,-0.433,-0.38
1072,2015-07-22,17851.04,17918.35,17919.35,17807.41,112000.37,-0.38,dow_jones,-0.148,-0.37,-1.0
1073,2015-07-21,17919.29,18096.67,18096.67,17868.34,100000.17,-1.0,dow_jones,0.136,0.093,0.08
1074,2015-07-20,18100.41,18085.91,18137.12,18064.5,75000.06,0.08,dow_jones,0.364,0.06,-0.19
1075,2015-07-17,18086.45,18117.58,18121.12,18032.06,106000.51,-0.19,dow_jones,0.644,0.263,0.39
1076,2015-07-16,18120.25,18078.16,18131.61,18065.33,85000.03,0.39,dow_jones,0.604,0.54,-0.02
1077,2015-07-15,18050.17,18053.38,18090.39,18010.15,80000.46,-0.02,dow_jones,0.314,0.95,0.42
1078,2015-07-14,18053.58,17974.61,18072.82,17956.17,76000.74,0.42,dow_jones,0.336,0.873,1.22
1079,2015-07-13,17977.68,17787.27,17987.57,17787.27,86000.38,1.22,dow_jones,0.04,-0.023,1.21
1080,2015-07-10,17760.41,17561.12,17797.49,17561.12,85000.8,1.21,dow_jones,-0.234,-0.25,0.19
1081,2015-07-09,17548.62,17530.38,17764.85,17530.38,100000.52,0.19,dow_jones,-0.114,-0.4,-1.47
1082,2015-07-08,17515.42,17759.01,17759.01,17496.22,69000.83,-1.47,dow_jones,0.206,0.037,0.53
1083,2015-07-07,17776.91,17684.92,17793.45,17465.68,105000.84,0.53,dow_jones,-0.29,0.123,-0.26
1084,2015-07-06,17683.58,17728.08,17734.36,17564.36,90000.13,-0.26,dow_jones,-0.176,0.253,-0.16
1085,2015-07-02,17730.11,17763.32,17825.49,17687.52,83000.1,-0.16,dow_jones,-0.228,-0.343,0.79
1086,2015-07-01,17757.91,17638.12,17801.83,17638.12,87000.01,0.79,dow_jones,-0.582,-0.503,0.13
1087,2015-06-30,17619.51,17599.96,17714.66,17576.5,126000.46,0.13,dow_jones,-0.582,-0.687,-1.95
1088,2015-06-29,17596.35,17936.74,17936.74,17590.55,116000.34,-1.95,dow_jones,-0.076,-0.363,0.31
1089,2015-06-26,17946.68,17892.03,18013.15,17892.03,158000.12,0.31,dow_jones,-0.248,-0.423,-0.42
1090,2015-06-25,17890.36,17977.11,18036.1,17890.36,78000.99,-0.42,dow_jones,0.036,-0.09,-0.98
1091,2015-06-24,17966.07,18139.1,18139.1,17966.07,104000.98,-0.98,dow_jones,0.266,0.053,0.13
1092,2015-06-23,18144.07,18121.78,18188.81,18108.1,75000.97,0.13,dow_jones,0.368,0.343,0.58
1093,2015-06-22,18119.78,18027.63,18181.67,18027.63,77000.78,0.58,dow_jones,0.132,0.207,-0.55
1094,2015-06-19,18015.95,18116.24,18117.71,18010.58,258000.3,-0.55,dow_jones,0.086,0.603,1.0
1095,2015-06-18,18115.84,17944.61,18174.73,17944.61,94000.46,1.0,dow_jones,-0.07,0.07,0.17
1096,2015-06-17,17935.74,17909.58,17998.0,17839.65,92000.41,0.17,dow_jones,0.162,-0.247,0.64
1097,2015-06-16,17904.48,17787.43,17919.62,17774.12,77000.51,0.64,dow_jones,0.032,-0.387,-0.6
1098,2015-06-15,17791.17,17890.76,17890.76,17698.42,91000.92,-0.6,dow_jones,0.06,0.257,-0.78
1099,2015-06-12,17898.84,18035.83,18035.83,17857.07,83000.76,-0.78,dow_jones,0.154,0.513,0.22
1100,2015-06-11,18039.37,18001.27,18109.77,18001.27,89000.49,0.22,dow_jones,-0.078,0.287,1.33
1101,2015-06-10,18000.4,17765.38,18045.14,17765.38,96000.98,1.33,dow_jones,-0.272,-0.26,-0.01
1102,2015-06-09,17764.04,17766.95,17817.83,17714.97,90000.55,-0.01,dow_jones,-0.302,-0.57,-0.46
1103,2015-06-08,17766.55,17849.46,17852.35,17760.61,86000.3,-0.46,dow_jones,-0.178,-0.297,-0.31
1104,2015-06-05,17849.46,17905.38,17940.78,17822.9,89000.14,-0.31,dow_jones,-0.244,-0.247,-0.94
1105,2015-06-04,17905.58,18072.47,18087.15,17876.95,93000.47,-0.94,dow_jones,-0.096,0.12,0.36
1106,2015-06-03,18076.27,18018.42,18168.09,18010.42,73000.12,0.36,dow_jones,-0.034,-0.213,-0.16
1107,2015-06-02,18011.94,18033.33,18091.87,17925.33,77000.55,-0.16,dow_jones,-0.21,-0.227,0.16
1108,2015-06-01,18040.37,18017.82,18105.83,17982.06,85000.64,0.16,dow_jones,-0.3,-0.057,-0.64
1109,2015-05-29,18010.68,18128.12,18128.12,17967.74,139000.81,-0.64,dow_jones,-0.172,-0.19,-0.2
1110,2015-05-28,18126.12,18154.14,18154.14,18066.4,67000.52,-0.2,dow_jones,-0.162,-0.22,0.67
1111,2015-05-27,18162.99,18045.08,18190.35,18045.08,96000.4,0.67,dow_jones,-0.282,-0.443,-1.04
1112,2015-05-26,18041.54,18229.75,18229.75,17990.02,109000.44,-1.04,dow_jones,-0.046,-0.147,-0.29
1113,2015-05-22,18232.02,18286.87,18286.87,18217.14,78000.89,-0.29,dow_jones,0.034,-0.027,0.0
1114,2015-05-21,18285.74,18285.87,18314.89,18249.9,84000.27,0.0,dow_jones,0.246,0.02,-0.15
1115,2015-05-20,18285.4,18315.06,18350.13,18272.56,80000.19,-0.15,dow_jones,0.268,0.107,0.07
1116,2015-05-19,18312.39,18300.48,18351.36,18261.35,87000.2,0.07,dow_jones,0.214,0.437,0.14
1117,2015-05-18,18298.88,18267.25,18325.54,18244.26,79000.08,0.14,dow_jones,0.092,0.377,0.11
1118,2015-05-15,18272.56,18251.97,18272.72,18215.07,108000.22,0.11,dow_jones,0.368,0.273,1.06
1119,2015-05-14,18252.24,18062.49,18255.21,18062.49,91000.58,1.06,dow_jones,0.248,-0.237,-0.04
1120,2015-05-13,18060.49,18070.37,18132.79,18039.2,85000.18,-0.04,dow_jones,0.16,0.273,-0.2
1121,2015-05-12,18068.23,18096.16,18119.18,17924.8,89000.27,-0.2,dow_jones,0.042,0.493,-0.47
1122,2015-05-11,18105.17,18187.78,18199.95,18089.11,86000.05,-0.47,dow_jones,0.188,0.49,1.49
1123,2015-05-08,18191.11,17933.64,18205.23,17933.64,94000.96,1.49,dow_jones,0.096,-0.27,0.46
1124,2015-05-07,17924.06,17840.25,17973.07,17796.94,80000.92,0.46,dow_jones,-0.212,-0.337,-0.48
