,Date,Last,Open,Max,Min,Vol_K,Var_%,Index,nasdaq_last_5_avg,nasdaq_last_3_avg,nasdaq_last_1
772,2016-09-28,4875.27,4871.84,4877.3,4850.03,122000.42,0.18,nasdaq,0.258,-0.163,1.03
773,2016-09-27,4866.71,4813.89,4868.38,4811.28,128000.21,1.03,nasdaq,0.09,-0.25,-0.86
774,2016-09-26,4817.17,4830.17,4837.34,4812.31,127000.5,-0.86,nasdaq,0.17,0.373,-0.66
775,2016-09-23,4858.91,4881.45,4882.42,4853.41,139000.35,-0.66,nasdaq,0.294,0.657,0.77
776,2016-09-22,4891.36,4879.28,4895.5,4876.37,139000.19,0.77,nasdaq,0.452,0.247,1.01
777,2016-09-21,4853.75,4826.58,4858.57,4797.9,158000.39,1.01,nasdaq,0.348,-0.103,0.19
778,2016-09-20,4805.22,4813.78,4824.21,4797.78,127000.29,0.19,nasdaq,0.134,0.353,-0.46
779,2016-09-19,4796.07,4833.84,4843.76,4787.44,133000.68,-0.46,nasdaq,0.582,0.67,-0.04
780,2016-09-16,4818.05,4811.79,4821.85,4794.2,407000.4,-0.04,nasdaq,0.08,0.39,1.56
781,2016-09-15,4819.9,4749.7,4826.02,4748.67,164000.05,1.56,nasdaq,-0.348,0.463,0.49
782,2016-09-14,4746.06,4726.75,4770.39,4726.75,155000.79,0.49,nasdaq,-0.436,-0.55,-0.88
783,2016-09-13,4722.85,4740.0,4756.2,4701.79,169000.49,-0.88,nasdaq,-0.132,-0.45,1.78
784,2016-09-12,4764.65,4656.59,4772.44,4656.51,171000.8,1.78,nasdaq,-0.426,-1.027,-2.55
785,2016-09-09,4681.53,4763.04,4773.77,4681.53,197000.16,-2.55,nasdaq,0.138,0.037,-0.58
786,2016-09-08,4804.0,4816.48,4816.48,4791.22,146000.89,-0.58,nasdaq,0.234,0.333,0.05
787,2016-09-07,4831.86,4829.91,4839.59,4813.99,164000.96,0.05,nasdaq,0.16,0.407,0.64
788,2016-09-06,4829.51,4806.66,4829.51,4797.35,151000.27,0.64,nasdaq,0.062,0.16,0.31
789,2016-09-02,4798.74,4806.15,4816.7,4781.61,117000.07,0.31,nasdaq,0.034,-0.05,0.27
790,2016-09-01,4783.94,4774.81,4787.94,4750.24,124000.27,0.27,nasdaq,-0.054,-0.09,-0.1
791,2016-08-31,4771.06,4770.23,4775.19,4751.69,143000.38,-0.1,nasdaq,-0.18,0.0,-0.32
792,2016-08-30,4775.99,4787.77,4797.62,4760.28,116000.59,-0.32,nasdaq,-0.074,0.05,0.15
793,2016-08-29,4791.09,4787.93,4804.42,4784.62,113000.92,0.15,nasdaq,-0.094,-0.243,0.17
794,2016-08-26,4783.69,4782.46,4815.58,4758.1,126000.72,0.17,nasdaq,-0.138,-0.23,-0.17
795,2016-08-25,4775.43,4773.68,4792.47,4768.0,116000.22,-0.17,nasdaq,-0.09,-0.157,-0.73
796,2016-08-24,4783.48,4812.49,4821.3,4770.73,121000.15,-0.73,nasdaq,0.09,0.07,0.21
797,2016-08-23,4818.48,4828.79,4836.45,4816.76,122000.81,0.21,nasdaq,-0.076,0.023,0.05
798,2016-08-22,4808.56,4797.95,4817.36,4791.06,118000.4,0.05,nasdaq,-0.002,0.063,-0.05
799,2016-08-19,4806.14,4800.2,4816.0,4786.27,149000.29,-0.05,nasdaq,0.024,-0.127,0.07
800,2016-08-18,4808.68,4802.33,4814.54,4794.29,114000.98,0.07,nasdaq,0.094,-0.01,0.17
801,2016-08-17,4805.45,4799.03,4807.05,4772.43,122000.41,0.17,nasdaq,0.008,-0.04,-0.62
802,2016-08-16,4797.19,4814.21,4814.96,4796.92,118000.7,-0.62,nasdaq,0.178,0.307,0.42
803,2016-08-15,4827.12,4814.77,4837.67,4812.45,119000.28,0.42,nasdaq,0.066,0.08,0.08
804,2016-08-12,4807.08,4794.35,4807.53,4790.49,124000.57,0.08,nasdaq,0.25,0.13,0.42
805,2016-08-11,4803.31,4800.59,4813.36,4790.65,116000.2,0.42,nasdaq,0.206,-0.057,-0.26
806,2016-08-10,4783.39,4799.83,4799.88,4771.98,111000.87,-0.26,nasdaq,0.322,0.363,0.23
807,2016-08-09,4795.75,4787.92,4811.02,4786.38,112000.57,0.23,nasdaq,0.122,0.353,-0.14
808,2016-08-08,4784.74,4791.1,4794.14,4770.22,129000.12,-0.14,nasdaq,0.26,0.507,1.0
809,2016-08-05,4791.21,4769.17,4799.86,4763.58,158000.7,1.0,nasdaq,0.098,-0.083,0.2
810,2016-08-04,4743.81,4731.54,4749.09,4719.01,133000.25,0.2,nasdaq,0.136,0.033,0.32
811,2016-08-03,4734.33,4716.58,4734.33,4712.1,135000.26,0.32,nasdaq,0.204,-0.01,-0.77
812,2016-08-02,4719.21,4748.42,4752.29,4689.55,167000.16,-0.77,nasdaq,0.384,0.377,0.55
813,2016-08-01,4756.04,4734.44,4767.24,4728.73,137000.71,0.55,nasdaq,0.274,0.413,0.19
814,2016-07-29,4730.23,4734.7,4743.26,4715.77,177000.13,0.19,nasdaq,0.318,0.393,0.39
815,2016-07-28,4721.41,4710.23,4725.78,4696.09,157000.55,0.39,nasdaq,0.196,0.263,0.66
816,2016-07-27,4702.89,4711.11,4716.07,4685.11,193000.59,0.66,nasdaq,0.298,0.18,0.13
817,2016-07-26,4672.11,4664.1,4687.9,4648.92,176000.92,0.13,nasdaq,0.2,0.063,-0.0
818,2016-07-25,4665.93,4662.9,4667.09,4650.5,145000.68,-0.0,nasdaq,0.33,0.453,0.41
819,2016-07-22,4666.07,4650.98,4670.54,4635.22,142000.49,0.41,nasdaq,0.22,0.197,-0.22
820,2016-07-21,4647.02,4662.95,4669.53,4634.07,153000.34,-0.22,nasdaq,0.398,0.487,1.17
821,2016-07-20,4657.2,4630.85,4665.67,4623.93,153000.62,1.17,nasdaq,0.112,0.05,-0.36
822,2016-07-19,4603.28,4601.68,4617.47,4595.38,143000.02,-0.36,nasdaq,0.284,0.393,0.65
823,2016-07-18,4619.68,4595.06,4627.57,4591.83,120000.91,0.65,nasdaq,0.27,0.09,-0.14
824,2016-07-15,4589.83,4601.99,4607.18,4579.83,171000.44,-0.14,nasdaq,0.606,0.303,0.67
825,2016-07-14,4596.49,4597.19,4604.76,4585.7,131000.43,0.67,nasdaq,0.538,0.273,-0.26
826,2016-07-13,4565.77,4589.13,4589.95,4565.7,141000.99,-0.26,nasdaq,0.744,0.873,0.5
827,2016-07-12,4577.61,4579.85,4588.24,4570.56,155000.63,0.5,nasdaq,0.524,0.817,0.58
828,2016-07-11,4554.71,4544.33,4569.97,4544.33,140000.23,0.58,nasdaq,0.498,0.88,1.54
829,2016-07-08,4528.36,4484.92,4529.72,4476.5,150000.52,1.54,nasdaq,0.432,0.167,0.33
830,2016-07-07,4459.58,4451.15,4468.31,4438.8,128000.26,0.33,nasdaq,0.712,0.207,0.77
831,2016-07-06,4444.7,4388.43,4447.23,4375.72,158000.41,0.77,nasdaq,0.984,0.353,-0.6
832,2016-07-05,4410.75,4414.35,4418.04,4386.56,153000.59,-0.6,nasdaq,0.71,1.13,0.45
833,2016-07-01,4437.44,4411.77,4453.86,4411.76,142000.62,0.45,nasdaq,-0.194,1.69,1.21
834,2016-06-30,4417.7,4378.75,4417.96,4359.57,216000.07,1.21,nasdaq,-0.152,0.63,1.73
835,2016-06-29,4364.74,4323.33,4373.96,4322.36,170000.25,1.73,nasdaq,-0.538,-1.303,2.13
836,2016-06-28,4290.47,4245.32,4291.43,4245.29,180000.76,2.13,nasdaq,-0.904,-1.54,-1.97
837,2016-06-27,4201.06,4247.71,4249.0,4179.73,249000.47,-1.97,nasdaq,-0.392,-0.95,-4.07
838,2016-06-24,4285.7,4294.8,4373.15,4274.54,397000.85,-4.07,nasdaq,0.196,0.507,1.42
839,2016-06-23,4467.48,4437.61,4467.48,4420.16,145000.38,1.42,nasdaq,-0.022,0.23,-0.2
840,2016-06-22,4404.73,4413.4,4442.02,4400.88,141000.18,-0.2,nasdaq,-0.052,-0.08,0.3
841,2016-06-21,4413.4,4408.03,4422.66,4398.64,136000.38,0.3,nasdaq,-0.102,-0.07,0.59
842,2016-06-20,4400.16,4424.11,4444.06,4397.36,156000.38,0.59,nasdaq,-0.392,-0.383,-1.13
843,2016-06-17,4374.38,4409.75,4409.75,4363.63,337000.57,-1.13,nasdaq,-0.394,0.01,0.33
844,2016-06-16,4424.23,4387.9,4428.27,4362.16,141000.92,0.33,nasdaq,-0.496,-0.387,-0.35
845,2016-06-15,4409.51,4433.68,4439.61,4404.58,153000.6,-0.35,nasdaq,-0.392,-0.65,0.05
846,2016-06-14,4424.91,4413.71,4439.73,4392.43,146000.88,0.05,nasdaq,-0.448,-0.727,-0.86
847,2016-06-13,4422.76,4436.11,4461.27,4419.73,164000.78,-0.86,nasdaq,-0.214,-0.383,-1.14
848,2016-06-10,4461.05,4473.08,4480.48,4447.33,153000.84,-1.14,nasdaq,-0.082,-0.08,-0.18
849,2016-06-09,4512.69,4501.15,4518.5,4494.76,122000.64,-0.18,nasdaq,0.004,0.083,0.17
850,2016-06-08,4520.63,4521.1,4529.09,4505.39,118000.96,0.17,nasdaq,-0.046,-0.133,-0.23
851,2016-06-07,4513.09,4527.86,4532.3,4511.42,135000.95,-0.23,nasdaq,0.05,0.027,0.31
852,2016-06-06,4523.63,4517.88,4536.55,4510.33,127000.66,0.31,nasdaq,0.098,-0.103,-0.48
853,2016-06-03,4509.79,4520.98,4523.36,4480.8,132000.73,-0.48,nasdaq,0.246,0.14,0.25
854,2016-06-02,4531.35,4510.81,4531.35,4488.08,127000.34,0.25,nasdaq,0.34,0.24,-0.08
855,2016-06-01,4520.07,4507.18,4530.39,4502.78,145000.69,-0.08,nasdaq,0.766,0.353,0.25
856,2016-05-31,4523.89,4513.85,4526.84,4497.65,318000.25,0.25,nasdaq,0.68,0.51,0.55
857,2016-05-27,4512.54,4490.95,4512.54,4489.16,135000.69,0.55,nasdaq,0.79,1.01,0.26
858,2016-05-26,4487.96,4478.57,4494.03,4469.76,130000.27,0.26,nasdaq,0.634,0.863,0.72
859,2016-05-25,4476.43,4459.26,4488.52,4453.05,150000.24,0.72,nasdaq,0.562,0.99,2.05
860,2016-05-24,4444.3,4381.34,4449.21,4380.46,154000.73,2.05,nasdaq,-0.112,0.133,-0.18
861,2016-05-23,4355.1,4364.73,4382.4,4353.36,137000.83,-0.18,nasdaq,0.174,0.313,1.1
862,2016-05-20,4362.9,4330.07,4379.98,4329.57,183000.37,1.1,nasdaq,-0.12,-0.493,-0.52
863,2016-05-19,4315.58,4319.86,4331.58,4284.36,142000.86,-0.52,nasdaq,-0.1,0.097,0.36
864,2016-05-18,4338.23,4314.34,4360.91,4305.73,161000.46,0.36,nasdaq,-0.358,-0.147,-1.32
865,2016-05-17,4322.56,4376.55,4385.06,4311.18,181000.29,-1.32,nasdaq,0.186,0.153,1.25
866,2016-05-16,4380.48,4335.33,4395.7,4329.89,157000.57,1.25,nasdaq,-0.012,-0.573,-0.37
867,2016-05-13,4326.53,4337.83,4364.24,4318.7,156000.27,-0.37,nasdaq,0.158,0.017,-0.42
868,2016-05-12,4342.81,4376.09,4377.86,4312.88,166000.35,-0.42,nasdaq,0.23,0.243,-0.93
869,2016-05-11,4361.03,4395.88,4407.93,4360.73,139000.71,-0.93,nasdaq,0.28,0.713,1.4
870,2016-05-10,4402.04,4360.73,4404.09,4351.16,137000.02,1.4,nasdaq,-0.182,0.227,0.26
871,2016-05-09,4341.23,4331.66,4361.87,4329.9,139000.76,0.26,nasdaq,-0.05,-0.087,0.48
872,2016-05-06,4330.17,4290.36,4330.24,4282.0,155000.77,0.48,nasdaq,-0.25,-0.55,-0.06
873,2016-05-05,4309.48,4326.91,4333.12,4299.61,158000.29,-0.06,nasdaq,-0.476,-0.223,-0.68
874,2016-05-04,4312.01,4314.49,4328.22,4301.07,165000.04,-0.68,nasdaq,-0.504,-0.17,-0.91
875,2016-05-03,4341.39,4349.07,4368.76,4329.76,160000.69,-0.91,nasdaq,-0.416,-0.263,0.92
876,2016-05-02,4381.3,4350.83,4386.98,4334.59,152000.46,0.92,nasdaq,-0.6,-0.843,-0.52
877,2016-04-29,4341.3,4367.59,4372.97,4307.1,261000.36,-0.52,nasdaq,-0.79,-0.827,-1.19
878,2016-04-28,4363.99,4419.11,4447.2,4355.3,202000.3,-1.19,nasdaq,-0.55,-0.43,-0.82
879,2016-04-27,4416.64,4412.82,4426.27,4381.17,191000.55,-0.82,nasdaq,-0.372,-0.647,-0.47
880,2016-04-26,4452.97,4480.6,4490.06,4439.38,159000.89,-0.47,nasdaq,-0.402,-0.487,-0.0
881,2016-04-25,4474.13,4459.67,4474.77,4452.87,136000.35,-0.0,nasdaq,-0.304,-0.463,-1.47
882,2016-04-22,4474.19,4478.44,4502.39,4440.14,206000.02,-1.47,nasdaq,-0.06,-0.18,0.01
883,2016-04-21,4540.8,4540.71,4558.66,4522.85,145000.96,0.01,nasdaq,-0.062,-0.02,0.07
884,2016-04-20,4540.44,4539.19,4562.34,4523.9,153000.14,0.07,nasdaq,0.184,-0.127,-0.62
885,2016-04-19,4537.09,4565.42,4574.38,4515.98,167000.57,-0.62,nasdaq,0.476,0.08,0.49
886,2016-04-18,4565.42,4535.21,4570.58,4531.11,143000.78,0.49,nasdaq,0.306,0.35,-0.25
887,2016-04-15,4543.16,4550.31,4558.92,4531.0,180000.01,-0.25,nasdaq,0.354,0.713,-0.0
888,2016-04-14,4554.62,4554.66,4569.73,4541.66,137000.87,-0.0,nasdaq,0.052,0.593,1.3
889,2016-04-13,4554.72,4526.92,4560.11,4524.26,160000.41,1.3,nasdaq,0.118,0.157,0.84
890,2016-04-12,4496.05,4464.07,4503.89,4435.05,139000.12,0.84,nasdaq,-0.232,-0.627,-0.36
891,2016-04-11,4458.7,4496.26,4516.1,4458.47,139000.72,-0.36,nasdaq,-0.25,0.037,-0.01
892,2016-04-08,4474.93,4506.97,4515.91,4459.56,137000.26,-0.01,nasdaq,-0.032,-0.263,-1.51
893,2016-04-07,4475.28,4519.02,4525.69,4459.72,158000.89,-1.51,nasdaq,0.238,0.09,1.63
894,2016-04-06,4543.78,4476.35,4544.59,4476.35,140000.03,1.63,nasdaq,0.016,-0.093,-0.91
895,2016-04-05,4470.75,4479.11,4494.71,4465.04,147000.87,-0.91,nasdaq,0.514,0.157,-0.45
896,2016-04-04,4511.7,4526.39,4533.43,4503.65,136000.25,-0.45,nasdaq,0.57,0.48,1.08
897,2016-04-01,4532.08,4461.77,4534.32,4452.11,163000.66,1.08,nasdaq,0.368,0.647,-0.16
898,2016-03-31,4483.65,4491.01,4504.24,4478.13,153000.57,-0.16,nasdaq,0.242,0.643,0.52
899,2016-03-30,4490.88,4494.7,4518.18,4481.84,135000.07,0.52,nasdaq,0.186,0.493,1.58
900,2016-03-29,4467.72,4391.19,4471.77,4384.27,138000.6,1.58,nasdaq,-0.056,-0.297,-0.17
901,2016-03-28,4398.07,4415.04,4417.57,4393.08,114000.45,-0.17,nasdaq,0.026,-0.16,0.07
902,2016-03-24,4405.53,4380.23,4405.99,4374.71,143000.05,0.07,nasdaq,-0.006,-0.06,-0.79
903,2016-03-23,4402.56,4431.82,4434.76,4394.96,132000.11,-0.79,nasdaq,0.322,0.283,0.24
904,2016-03-22,4437.62,4403.47,4450.76,4401.26,139000.0,0.24,nasdaq,0.272,0.173,0.37
905,2016-03-21,4426.98,4403.09,4430.44,4400.35,138000.58,0.37,nasdaq,0.224,0.333,0.24
906,2016-03-18,4410.83,4408.82,4420.88,4387.8,435000.12,0.24,nasdaq,0.526,0.25,-0.09
907,2016-03-17,4400.26,4390.06,4413.08,4376.87,159000.01,-0.09,nasdaq,0.514,0.323,0.85
908,2016-03-16,4404.2,4359.67,4416.11,4357.74,151000.32,0.85,nasdaq,0.474,0.623,-0.01
909,2016-03-15,4367.08,4354.38,4371.29,4339.86,136000.02,-0.01,nasdaq,0.3,0.577,0.13
910,2016-03-14,4367.33,4347.94,4378.35,4347.55,131000.71,0.13,nasdaq,0.156,0.75,1.75
911,2016-03-11,4361.83,4337.12,4361.83,4320.55,159000.33,1.75,nasdaq,-0.18,-0.127,-0.15
912,2016-03-10,4286.97,4307.87,4335.33,4232.08,165000.57,-0.15,nasdaq,-0.19,-0.273,0.65
913,2016-03-09,4293.23,4281.1,4293.23,4258.08,145000.93,0.65,nasdaq,-0.316,-0.467,-0.88
914,2016-03-08,4265.51,4272.72,4308.84,4258.82,164000.88,-0.88,nasdaq,0.49,-0.24,-0.59
915,2016-03-07,4303.33,4303.81,4330.28,4271.56,167000.76,-0.59,nasdaq,0.446,-0.037,0.07
916,2016-03-04,4329.0,4334.03,4356.34,4301.35,179000.96,0.07,nasdaq,0.406,0.99,-0.2
917,2016-03-03,4325.86,4330.4,4331.49,4296.32,146000.71,-0.2,nasdaq,0.638,0.787,0.02
918,2016-03-02,4334.39,4328.72,4335.43,4301.09,167000.09,0.02,nasdaq,0.818,0.737,3.15
919,2016-03-01,4333.61,4238.08,4333.61,4225.93,182000.38,3.15,nasdaq,-0.136,0.007,-0.81
920,2016-02-29,4201.12,4228.57,4263.31,4200.15,207000.64,-0.81,nasdaq,0.348,0.583,-0.13
921,2016-02-26,4235.62,4273.59,4275.82,4227.29,154000.46,-0.13,nasdaq,0.434,0.087,0.96
922,2016-02-25,4241.06,4212.48,4241.25,4173.25,143000.05,0.96,nasdaq,0.016,0.303,0.92
923,2016-02-24,4200.66,4116.02,4205.98,4088.12,161000.65,0.92,nasdaq,0.294,0.097,-1.62
924,2016-02-23,4162.54,4209.32,4217.99,4158.56,147000.33,-1.62,nasdaq,1.042,0.26,1.61
925,2016-02-22,4231.27,4203.6,4235.12,4199.93,162000.5,1.61,nasdaq,1.008,0.493,0.3
926,2016-02-19,4164.09,4129.75,4175.08,4121.59,198000.16,0.3,nasdaq,0.928,1.1,-1.13
927,2016-02-18,4151.49,4212.22,4212.58,4146.1,179000.17,-1.13,nasdaq,1.248,1.957,2.31
928,2016-02-17,4199.1,4138.43,4204.62,4125.83,224000.55,2.31,nasdaq,0.722,1.153,2.12
929,2016-02-16,4104.33,4077.33,4104.33,4049.88,231000.42,2.12,nasdaq,-0.02,0.603,1.44
930,2016-02-12,4019.19,3996.64,4022.12,3965.74,204000.49,1.44,nasdaq,-0.996,0.017,-0.1
931,2016-02-11,3962.22,3910.57,3988.71,3902.86,252000.95,-0.1,nasdaq,-0.996,-0.48,0.47
932,2016-02-10,3966.28,3996.76,4045.48,3962.7,204000.93,0.47,nasdaq,-1.19,-1.783,-0.32
933,2016-02-09,3947.8,3903.93,4008.06,3902.74,237000.24,-0.32,nasdaq,-1.562,-1.71,-1.59
934,2016-02-08,3960.67,3947.99,3979.09,3888.78,286000.49,-1.59,nasdaq,-1.21,-1.347,-3.44
935,2016-02-05,4024.47,4150.35,4152.73,4008.45,265000.25,-3.44,nasdaq,-0.078,-0.927,-0.1
936,2016-02-04,4167.77,4158.05,4200.99,4120.58,232000.61,-0.1,nasdaq,0.22,-0.837,-0.5
937,2016-02-03,4171.97,4213.67,4218.15,4099.24,254000.44,-0.5,nasdaq,-0.176,0.07,-2.18
938,2016-02-02,4193.1,4262.45,4265.04,4180.57,219000.08,-2.18,nasdaq,0.438,1.26,0.17
939,2016-02-01,4286.56,4254.41,4301.63,4238.2,186000.12,0.17,nasdaq,0.108,0.377,2.22
940,2016-01-29,4279.17,4186.35,4279.17,4184.31,329000.47,2.22,nasdaq,0.23,-0.067,1.39
941,2016-01-28,4186.06,4197.2,4197.48,4116.5,245000.91,1.39,nasdaq,-0.018,-1.023,-2.48
942,2016-01-27,4128.86,4214.94,4226.09,4111.93,214000.92,-2.48,nasdaq,0.426,0.747,0.89
943,2016-01-26,4233.85,4211.92,4250.97,4177.85,170000.39,0.89,nasdaq,0.276,0.5,-1.48
944,2016-01-25,4196.53,4245.47,4268.11,4193.32,197000.57,-1.48,nasdaq,-0.046,0.907,2.83
945,2016-01-22,4259.77,4226.44,4260.55,4209.24,193000.5,2.83,nasdaq,-0.182,0.01,0.15
946,2016-01-21,4142.6,4146.44,4200.36,4099.3,219000.83,0.15,nasdaq,-0.908,-1.07,-0.26
947,2016-01-20,4136.28,4078.23,4178.64,3992.91,295000.46,-0.26,nasdaq,-0.622,-0.267,0.14
948,2016-01-19,4147.07,4199.56,4202.04,4101.05,228000.78,0.14,nasdaq,-0.59,-1.473,-3.09
949,2016-01-15,4141.08,4123.87,4184.69,4085.79,336000.94,-3.09,nasdaq,-0.134,-0.053,2.15
950,2016-01-14,4272.97,4201.23,4308.25,4133.32,237000.79,2.15,nasdaq,-1.186,-0.67,-3.48
951,2016-01-13,4183.12,4352.64,4359.5,4177.3,226000.9,-3.48,nasdaq,-0.67,0.22,1.17
952,2016-01-12,4333.72,4322.77,4353.19,4273.02,174000.99,1.17,nasdaq,-0.964,-1.207,0.3
953,2016-01-11,4283.55,4300.97,4311.14,4217.63,195000.48,0.3,nasdaq,-1.44,-1.607,-0.81
954,2016-01-08,4270.78,4336.12,4362.46,4264.81,211000.24,-0.81,nasdaq,-1.53,-1.437,-3.11
955,2016-01-07,4305.72,4349.14,4403.61,4303.66,247000.44,-3.11,nasdaq,-1.074,-1.093,-0.9
956,2016-01-06,4443.98,4409.78,4467.55,4409.49,187000.88,-0.9,nasdaq,-0.592,-1.213,-0.3
957,2016-01-05,4484.18,4512.03,4522.12,4466.05,161000.32,-0.3,nasdaq,-0.538,-1.39,-2.08
958,2016-01-04,4497.86,4485.06,4497.86,4439.13,221000.7,-2.08,nasdaq,-0.13,-0.193,-1.26
959,2015-12-31,4593.27,4634.15,4642.55,4592.88,119000.75,-1.26,nasdaq,0.276,0.217,-0.83
960,2015-12-30,4652.01,4687.16,4688.66,4651.73,77000.9,-0.83,nasdaq,0.568,0.48,1.51
961,2015-12-29,4691.08,4645.08,4702.74,4644.32,98000.98,1.51,nasdaq,0.468,0.233,-0.03
962,2015-12-28,4621.35,4610.41,4621.68,4580.13,96000.41,-0.03,nasdaq,0.112,0.453,-0.04
963,2015-12-24,4622.77,4626.32,4635.59,4620.8,56000.28,-0.04,nasdaq,-0.164,0.803,0.77
964,2015-12-23,4624.59,4612.16,4626.16,4605.36,129000.67,0.77,nasdaq,-0.026,-0.057,0.63
965,2015-12-22,4589.26,4580.61,4596.08,4560.54,124000.75,0.63,nasdaq,-0.034,-0.74,1.01
966,2015-12-21,4560.55,4547.92,4560.71,4519.82,140000.94,1.01,nasdaq,-0.092,-0.59,-1.81
967,2015-12-18,4514.82,4578.69,4593.4,4513.23,499000.76,-1.81,nasdaq,-0.184,0.21,-1.42
968,2015-12-17,4598.14,4680.62,4681.13,4597.65,170000.27,-1.42,nasdaq,0.19,0.923,1.46
969,2015-12-16,4664.56,4633.85,4673.54,4582.87,159000.86,1.46,nasdaq,-0.412,-0.32,0.59
970,2015-12-15,4597.33,4607.2,4636.77,4592.72,182000.72,0.59,nasdaq,-0.526,-0.367,0.72
971,2015-12-14,4570.16,4535.56,4571.57,4478.25,199000.75,0.72,nasdaq,-0.766,-1.123,-2.27
972,2015-12-11,4537.56,4583.08,4600.91,4534.05,189000.83,-2.27,nasdaq,0.162,-0.36,0.45
973,2015-12-10,4643.05,4627.77,4674.0,4619.98,143000.53,0.45,nasdaq,-0.268,-0.67,-1.55
974,2015-12-09,4622.14,4674.8,4698.25,4595.01,178000.84,-1.55,nasdaq,-0.084,0.637,0.02
975,2015-12-08,4694.77,4646.43,4708.47,4643.65,161000.79,0.02,nasdaq,0.134,0.063,-0.48
976,2015-12-07,4693.62,4718.55,4720.82,4671.86,155000.14,-0.48,nasdaq,0.162,0.013,2.37
977,2015-12-04,4716.12,4621.48,4722.39,4612.11,185000.34,2.37,nasdaq,-0.28,-0.407,-1.7
978,2015-12-03,4606.76,4704.2,4705.78,4579.91,201000.09,-1.7,nasdaq,0.074,0.047,-0.63
979,2015-12-02,4686.22,4720.27,4739.75,4680.06,167000.93,-0.63,nasdaq,0.176,0.31,1.11
980,2015-12-01,4716.16,4685.74,4716.16,4682.4,161000.56,1.11,nasdaq,-0.096,-0.037,-0.34
981,2015-11-30,4664.51,4692.57,4695.06,4654.53,237000.17,-0.34,nasdaq,0.106,0.037,0.16
982,2015-11-27,4680.47,4680.44,4689.58,4665.92,59000.48,0.16,nasdaq,0.082,-0.1,0.07
983,2015-11-25,4672.88,4674.23,4683.55,4666.23,108000.67,0.07,nasdaq,0.452,0.1,-0.12
984,2015-11-24,4669.41,4645.52,4682.13,4621.63,145000.8,-0.12,nasdaq,0.478,0.153,-0.25
985,2015-11-23,4674.79,4689.98,4706.62,4655.6,136000.01,-0.25,nasdaq,0.81,0.877,0.67
986,2015-11-20,4686.36,4680.51,4691.59,4674.61,171000.08,0.67,nasdaq,0.298,0.657,0.04
987,2015-11-19,4655.35,4657.61,4678.02,4648.94,148000.55,0.04,nasdaq,0.082,1.113,1.92
988,2015-11-18,4653.44,4586.24,4657.63,4580.72,177000.73,1.92,nasdaq,-0.322,-0.157,0.01
989,2015-11-17,4565.82,4571.55,4598.27,4554.89,154000.49,0.01,nasdaq,-0.384,-0.507,1.41
990,2015-11-16,4565.47,4494.56,4566.03,4486.09,172000.49,1.41,nasdaq,-0.886,-1.01,-1.89
991,2015-11-13,4502.14,4566.12,4575.8,4499.15,183000.04,-1.89,nasdaq,-0.49,-0.48,-1.04
992,2015-11-12,4588.93,4617.78,4639.26,4588.07,146000.81,-1.04,nasdaq,-0.344,-0.5,-0.1
993,2015-11-11,4636.94,4657.19,4677.78,4631.06,134000.24,-0.1,nasdaq,-0.33,-0.437,-0.3
994,2015-11-10,4641.73,4628.83,4647.32,4616.71,156000.09,-0.3,nasdaq,-0.206,-0.44,-1.1
995,2015-11-09,4655.52,4687.35,4694.27,4627.11,159000.65,-1.1,nasdaq,0.25,-0.083,0.09
996,2015-11-06,4707.23,4695.88,4710.47,4665.41,169000.35,0.09,nasdaq,0.138,-0.007,-0.31
997,2015-11-05,4702.9,4718.51,4731.56,4678.79,171000.32,-0.31,nasdaq,0.166,0.49,-0.03
998,2015-11-04,4717.55,4729.07,4737.11,4698.84,170000.08,-0.03,nasdaq,0.342,0.343,0.32
999,2015-11-03,4719.05,4692.03,4735.31,4685.98,153000.0,0.32,nasdaq,0.314,0.18,1.18
1000,2015-11-02,4703.91,4658.79,4707.77,4652.45,139000.24,1.18,nasdaq,0.108,0.07,-0.47
1001,2015-10-30,4648.83,4676.3,4681.23,4648.83,187000.34,-0.47,nasdaq,0.738,0.287,-0.17
1002,2015-10-29,4670.77,4657.78,4678.2,4653.0,147000.09,-0.17,nasdaq,1.178,0.393,0.85
1003,2015-10-28,4678.57,4649.1,4678.57,4609.93,178000.0,0.85,nasdaq,0.896,1.003,0.18
1004,2015-10-27,4639.23,4617.6,4645.94,4617.44,172000.18,0.18,nasdaq,0.752,1.62,0.15
1005,2015-10-26,4630.85,4621.14,4638.75,4606.66,168000.72,0.15,nasdaq,0.828,1.383,2.68
1006,2015-10-23,4624.09,4623.72,4645.97,4598.74,225000.47,2.68,nasdaq,0.384,0.31,2.03
1007,2015-10-22,4503.22,4451.32,4504.7,4438.6,220000.99,2.03,nasdaq,0.306,-0.19,-0.56
1008,2015-10-21,4413.52,4462.22,4464.73,4409.9,172000.79,-0.56,nasdaq,0.39,0.15,-0.54
1009,2015-10-20,4438.18,4454.62,4463.11,4424.34,157000.84,-0.54,nasdaq,0.362,0.877,0.53
1010,2015-10-19,4462.07,4428.06,4464.78,4420.8,153000.18,0.53,nasdaq,0.314,0.653,0.46
1011,2015-10-16,4438.62,4419.94,4438.75,4405.88,182000.37,0.46,nasdaq,0.314,0.273,1.64
1012,2015-10-15,4418.22,4361.98,4418.25,4357.22,179000.8,1.64,nasdaq,0.064,-0.177,-0.14
